path,category,brightness,contrast,laplacian_var
balanced_dataset\diceros bicornis\diceros bicornis_PICT1501.JPG,diceros bicornis,22.70482181641518,53.733245657187965,522.9958210069452
balanced_dataset\diceros bicornis\diceros bicornis_PICT1508.JPG,diceros bicornis,20.50519821197226,53.52864878645197,459.95309978702056
balanced_dataset\diceros bicornis\diceros bicornis_PICT1513.JPG,diceros bicornis,20.490674654206675,53.47792285001524,467.663657963719
balanced_dataset\diceros bicornis\diceros bicornis_PICT1515.JPG,diceros bicornis,33.7361795791419,55.00767356195564,731.8595678812592
balanced_dataset\diceros bicornis\diceros bicornis_PICT1517.JPG,diceros bicornis,35.62505159909566,54.7493923905197,771.3805359035217
balanced_dataset\diceros bicornis\diceros bicornis_PICT1523.JPG,diceros bicornis,37.885499820593914,55.1057440669099,793.9718688092933
balanced_dataset\diceros bicornis\diceros bicornis_PICT1532.JPG,diceros bicornis,49.92717641016359,57.811849166498135,854.6457701624519
balanced_dataset\diceros bicornis\diceros bicornis_PICT1533.JPG,diceros bicornis,49.91604926364121,57.64923456042389,852.8470177452875
balanced_dataset\diceros bicornis\diceros bicornis_PICT1538.JPG,diceros bicornis,25.437759384684753,52.49076843531044,617.9104418490805
balanced_dataset\diceros bicornis\diceros bicornis_PICT1548.JPG,diceros bicornis,21.729804113956206,53.59536520169414,503.8936432929581
balanced_dataset\diceros bicornis\diceros bicornis_PICT1549.JPG,diceros bicornis,21.52834060483666,53.51103825752678,500.9426913817044
balanced_dataset\diceros bicornis\diceros bicornis_PICT1550.JPG,diceros bicornis,21.10529192386831,53.43169778773831,488.0758949729347
balanced_dataset\diceros bicornis\diceros bicornis_PICT1555.JPG,diceros bicornis,34.09533389377889,55.04116747884144,733.0644039066297
balanced_dataset\diceros bicornis\diceros bicornis_PICT1581.JPG,diceros bicornis,33.72104060293147,55.00434819791105,733.6068365296696
balanced_dataset\diceros bicornis\diceros bicornis_PICT1596.JPG,diceros bicornis,17.256499778730937,48.74774476185435,216.3994376098914
balanced_dataset\diceros bicornis\diceros bicornis_PICT1597.JPG,diceros bicornis,20.85623241661586,53.4276420441339,476.32489643504715
balanced_dataset\diceros bicornis\diceros bicornis_PICT1604.JPG,diceros bicornis,33.537324205850226,59.31859402555071,572.5854198488588
balanced_dataset\diceros bicornis\diceros bicornis_PICT1608.JPG,diceros bicornis,21.176179952243054,53.34231970728861,490.0124691160919
balanced_dataset\diceros bicornis\diceros bicornis_PICT1610.JPG,diceros bicornis,21.155467876784535,53.321464584244474,493.84354886431964
balanced_dataset\diceros bicornis\diceros bicornis_PICT1635.JPG,diceros bicornis,21.34436601381903,53.35843502768018,488.0480848497966
balanced_dataset\diceros bicornis\diceros bicornis_PICT1638.JPG,diceros bicornis,21.559475697619774,53.25053883380489,510.001382994562
balanced_dataset\diceros bicornis\diceros bicornis_PICT1639.JPG,diceros bicornis,21.702941823210384,53.27190474855047,510.2668250137064
balanced_dataset\diceros bicornis\diceros bicornis_PICT1643.JPG,diceros bicornis,34.953767607199104,55.03076639409142,740.7759697418995
balanced_dataset\diceros bicornis\diceros bicornis_PICT1651.JPG,diceros bicornis,34.76675541711121,55.0732854935969,744.2541731433329
balanced_dataset\diceros bicornis\diceros bicornis_PICT1655.JPG,diceros bicornis,35.91367173607936,54.748605897996164,774.0501795018512
balanced_dataset\diceros bicornis\diceros bicornis_PICT1656.JPG,diceros bicornis,36.188904487692426,54.782587863030706,767.5443995407412
balanced_dataset\diceros bicornis\diceros bicornis_PICT1662.JPG,diceros bicornis,33.97837342979983,54.936602890514,745.4380589515839
balanced_dataset\diceros bicornis\diceros bicornis_PICT1674.JPG,diceros bicornis,21.545071810064524,53.22869575411628,504.85555756116673
balanced_dataset\diceros bicornis\diceros bicornis_PICT1762.JPG,diceros bicornis,17.547088634779893,48.83218286304529,225.45497274344632
balanced_dataset\diceros bicornis\diceros bicornis_PICT1767.JPG,diceros bicornis,27.909458868376262,53.435970214265204,678.7684400372175
balanced_dataset\diceros bicornis\diceros bicornis_PICT1806.JPG,diceros bicornis,20.768520900015243,53.381670866661025,475.1993928643153
balanced_dataset\diceros bicornis\diceros bicornis_PICT1807.JPG,diceros bicornis,17.33669429526304,48.57806842767955,230.3632020375963
balanced_dataset\diceros bicornis\diceros bicornis_PICT1871.JPG,diceros bicornis,17.659142642453222,48.76054086837733,229.577426463512
balanced_dataset\diceros bicornis\diceros bicornis_PICT1891.JPG,diceros bicornis,17.798837386261695,48.67202481627026,234.5620961178954
balanced_dataset\diceros bicornis\diceros bicornis_PICT1902.JPG,diceros bicornis,19.57429555326932,53.37969374488939,448.21619276131486
balanced_dataset\diceros bicornis\diceros bicornis_PICT1915.JPG,diceros bicornis,19.964141605382817,53.537292959043306,446.3431277490739
balanced_dataset\diceros bicornis\diceros bicornis_PICT1918.JPG,diceros bicornis,19.547563649469087,53.52457107476035,425.9974847896567
balanced_dataset\diceros bicornis\diceros bicornis_PICT1952.JPG,diceros bicornis,18.182056255406575,48.81292812639411,232.3840206936123
balanced_dataset\diceros bicornis\diceros bicornis_PICT1953.JPG,diceros bicornis,18.342251052279572,48.80946519141885,233.83933950560981
balanced_dataset\diceros bicornis\diceros bicornis_PICT1956.JPG,diceros bicornis,20.676951557181322,53.521550390480066,467.14741773318514
balanced_dataset\diceros bicornis\diceros bicornis_PICT1957.JPG,diceros bicornis,21.0020068079053,53.52931296415757,479.44452558085806
balanced_dataset\diceros bicornis\diceros bicornis_PICT1977.JPG,diceros bicornis,17.76210534509964,48.733489130978214,230.16288532084437
balanced_dataset\diceros bicornis\diceros bicornis_PICT1978.JPG,diceros bicornis,17.564065278378507,48.74982224897733,227.4029277081136
balanced_dataset\diceros bicornis\diceros bicornis_PICT1979.JPG,diceros bicornis,17.555544667315456,48.735020941281874,229.53997583942328
balanced_dataset\diceros bicornis\diceros bicornis_PICT2018.JPG,diceros bicornis,20.64564197564238,49.733685650432996,238.83114438071334
balanced_dataset\diceros bicornis\diceros bicornis_PICT2044.JPG,diceros bicornis,18.733721830746187,49.16202779313142,230.58178947743588
balanced_dataset\diceros bicornis\diceros bicornis_PICT2046.JPG,diceros bicornis,22.93927966407151,49.904062707773925,254.4161841463006
balanced_dataset\diceros bicornis\diceros bicornis_PICT2097.JPG,diceros bicornis,20.330748690407535,49.25866230375204,250.21011736969953
balanced_dataset\diceros bicornis\diceros bicornis_PICT2109.JPG,diceros bicornis,19.409003598375623,48.96233922352029,242.8855377211881
balanced_dataset\diceros bicornis\diceros bicornis_PICT2115.JPG,diceros bicornis,19.493620993127642,49.09107890325554,238.20675574491375
balanced_dataset\diceros bicornis\diceros bicornis_PICT2160.JPG,diceros bicornis,19.977176727696488,53.47671199183555,457.1640224074887
balanced_dataset\diceros bicornis\diceros bicornis_PICT2161.JPG,diceros bicornis,20.037682224190927,53.429201900043246,464.0610728847171
balanced_dataset\diceros bicornis\diceros bicornis_PICT2202.JPG,diceros bicornis,63.877766489050686,56.870308482178245,181.83284961474104
balanced_dataset\diceros bicornis\diceros bicornis_PICT2206.JPG,diceros bicornis,18.05618206739395,49.10482505637911,228.11682627141985
balanced_dataset\diceros bicornis\diceros bicornis_PICT2207.JPG,diceros bicornis,18.07399698032808,49.08973146203749,230.26798650431164
balanced_dataset\diceros bicornis\diceros bicornis_PICT2236.JPG,diceros bicornis,18.885729421977125,48.93375818562771,245.2969342353416
balanced_dataset\diceros bicornis\diceros bicornis_PICT2237.JPG,diceros bicornis,19.057870745826925,48.92795546599823,244.81167836261903
balanced_dataset\diceros bicornis\diceros bicornis_PICT2240.JPG,diceros bicornis,18.728106877963604,48.94539813766616,239.7713835340098
balanced_dataset\diceros bicornis\diceros bicornis_PICT2255.JPG,diceros bicornis,18.84086799548251,49.041820381444175,243.45075468351334
balanced_dataset\diceros bicornis\diceros bicornis_PICT2258.JPG,diceros bicornis,18.980198671584645,49.038591081587384,239.25200232744334
balanced_dataset\diceros bicornis\diceros bicornis_PICT2270.JPG,diceros bicornis,18.672151336024605,49.12320469207879,234.71122707800293
balanced_dataset\diceros bicornis\diceros bicornis_PICT2275.JPG,diceros bicornis,19.057911044830515,48.99919200075766,244.06448997900623
balanced_dataset\diceros bicornis\diceros bicornis_PICT2277.JPG,diceros bicornis,19.659123619321093,49.0656535471263,249.5158536003103
balanced_dataset\diceros bicornis\diceros bicornis_PICT2278.JPG,diceros bicornis,23.900772088860055,50.8344704497043,258.0507836659543
balanced_dataset\diceros bicornis\diceros bicornis_PICT2324.JPG,diceros bicornis,18.797687112528834,49.057994519984874,239.27311808431432
balanced_dataset\diceros bicornis\diceros bicornis_PICT2449.JPG,diceros bicornis,20.040000640779187,48.85380491433603,253.96681326932259
balanced_dataset\diceros bicornis\diceros bicornis_PICT2495.JPG,diceros bicornis,18.8996912745899,49.11353175470618,236.68269289313898
balanced_dataset\diceros bicornis\diceros bicornis_PICT2503.JPG,diceros bicornis,18.756759594667116,49.011982514818364,237.13686312468002
balanced_dataset\diceros bicornis\diceros bicornis_PICT2514.JPG,diceros bicornis,24.110031172906254,50.050987582556694,268.83493241377005
balanced_dataset\diceros bicornis\diceros bicornis_PICT2520.JPG,diceros bicornis,19.048062819388377,49.140874661868146,237.90890046813902
balanced_dataset\diceros bicornis\diceros bicornis_PICT2522.JPG,diceros bicornis,19.00775830910387,48.97293841779065,237.85369043723261
balanced_dataset\diceros bicornis\diceros bicornis_PICT2559.JPG,diceros bicornis,19.065261983572025,49.02598334436286,236.24201992480278
balanced_dataset\diceros bicornis\diceros bicornis_PICT2614.JPG,diceros bicornis,18.626274675004804,49.0047022282347,236.42870421868076
balanced_dataset\diceros bicornis\diceros bicornis_PICT2615.JPG,diceros bicornis,18.82786017797642,48.99389486633089,239.57365066425146
balanced_dataset\diceros bicornis\diceros bicornis_PICT2650.JPG,diceros bicornis,18.937742920391194,48.986359155567996,236.18527084423505
balanced_dataset\diceros bicornis\diceros bicornis_PICT2654.JPG,diceros bicornis,19.40883326625176,48.95326976454163,245.65179276842747
balanced_dataset\diceros bicornis\diceros bicornis_PICT2655.JPG,diceros bicornis,19.36381827802608,48.960749678501884,247.3353990567902
balanced_dataset\diceros bicornis\diceros bicornis_PICT2705.JPG,diceros bicornis,19.224007893598618,48.815622113993086,235.4211026302115
balanced_dataset\diceros bicornis\diceros bicornis_PICT2765.JPG,diceros bicornis,18.244494179922786,48.64477901711001,237.96333378296322
balanced_dataset\diceros bicornis\diceros bicornis_PICT2769.JPG,diceros bicornis,18.23892640951397,48.728877320844404,234.65758499214695
balanced_dataset\diceros bicornis\diceros bicornis_PICT2844.JPG,diceros bicornis,17.69838598736063,48.80327885809856,222.19464264775195
balanced_dataset\diceros bicornis\diceros bicornis_PICT2846.JPG,diceros bicornis,17.716648069051967,48.70604139176143,232.54678694152372
balanced_dataset\diceros bicornis\diceros bicornis_PICT2852.JPG,diceros bicornis,17.637381555972063,48.74848906761233,228.44193152024854
balanced_dataset\diceros bicornis\diceros bicornis_PICT2853.JPG,diceros bicornis,17.618878681476676,48.73074035011925,231.42992151423024
balanced_dataset\diceros bicornis\diceros bicornis_PICT2860.JPG,diceros bicornis,17.863219049364027,48.731951547915166,227.45256492456895
balanced_dataset\diceros bicornis\diceros bicornis_SUNP1082.JPG,diceros bicornis,87.03132184346516,80.47900803618158,318.1259622446497
balanced_dataset\equus asinus\equus asinus_20140105-PICT0022.JPG,equus asinus,148.37148097855328,55.3920624138696,865.0905607977015
balanced_dataset\equus asinus\equus asinus_20140105-PICT0024.JPG,equus asinus,148.68385756311338,55.794336870621684,863.2391137964809
balanced_dataset\equus asinus\equus asinus_20140107-PICT0049.JPG,equus asinus,51.68492946151859,30.053739017973438,172.26906523357016
balanced_dataset\equus asinus\equus asinus_20140107-PICT0055.JPG,equus asinus,52.85605320785985,31.407326062078162,177.78896202471898
balanced_dataset\equus asinus\equus asinus_20140108-PICT0106.JPG,equus asinus,114.16802474092846,56.75555066400136,758.7736959463614
balanced_dataset\equus asinus\equus asinus_20140108-PICT0107.JPG,equus asinus,114.85252796519886,56.73262616384219,760.2120320733966
balanced_dataset\equus asinus\equus asinus_20140109-PICT0133.JPG,equus asinus,152.34487334952865,51.06433788235047,793.728629293621
balanced_dataset\equus asinus\equus asinus_20140118-PICT0274.JPG,equus asinus,97.66096063619146,36.1703119247529,581.5592500064992
balanced_dataset\equus asinus\equus asinus_20140209-PICT0016.JPG,equus asinus,136.62227578071196,54.66329857358224,661.9128015941909
balanced_dataset\equus asinus\equus asinus_20140209-PICT0017.JPG,equus asinus,137.32031703980502,54.12246302201886,666.466152777266
balanced_dataset\equus asinus\equus asinus_20140209-PICT0018.JPG,equus asinus,136.76862833322573,54.43340538189957,664.583038304379
balanced_dataset\equus asinus\equus asinus_20140209-PICT0019.JPG,equus asinus,136.99153040526,54.13088740090682,661.506841506103
balanced_dataset\equus asinus\equus asinus_20140316-PICT0238.JPG,equus asinus,134.76003313721375,36.249741465155296,344.30240760808937
balanced_dataset\equus asinus\equus asinus_20140316-PICT0241.JPG,equus asinus,133.22376278543604,36.95849804897299,343.0693531292038
balanced_dataset\equus asinus\equus asinus_20141001-PICT1159.JPG,equus asinus,105.00882554908101,31.53981612155069,121.3688818617439
balanced_dataset\equus asinus\equus asinus_20141008-PICT1259.JPG,equus asinus,91.93223449875173,17.464123095137488,74.51792095410838
balanced_dataset\equus asinus\equus asinus_20141112-PICT1696.JPG,equus asinus,113.70213347295756,33.140554639320904,145.15511659481183
balanced_dataset\equus asinus\equus asinus_20150708-PICT4417.JPG,equus asinus,95.83983803320851,25.163005423505286,137.99727900909528
balanced_dataset\equus asinus\equus asinus_20150708-PICT4418.JPG,equus asinus,95.39694524927901,24.728345806963222,136.31280352587925
balanced_dataset\equus asinus\equus asinus_20150708-PICT4420.JPG,equus asinus,91.79548212056646,17.725295822952535,93.97218207645882
balanced_dataset\equus asinus\equus asinus_20150716-PICT4438.JPG,equus asinus,90.95816737823907,18.39954619544415,85.81688496596354
balanced_dataset\equus asinus\equus asinus_20150723-PICT4507.JPG,equus asinus,89.15666631693354,35.146357029439265,61.88704362630294
balanced_dataset\equus asinus\equus asinus_20150801-PICT4645.JPG,equus asinus,86.5820887541968,23.292272600619,51.15108886735986
balanced_dataset\equus asinus\equus asinus_20150801-PICT4646.JPG,equus asinus,86.0982793802729,23.506507051307317,51.19179937827591
balanced_dataset\equus asinus\equus asinus_20150801-PICT4647.JPG,equus asinus,86.72653173021048,23.41818237245902,51.468519659076115
balanced_dataset\equus asinus\equus asinus_20150804-PICT4672.JPG,equus asinus,86.02641645279141,24.728477077215796,50.69430106499704
balanced_dataset\equus asinus\equus asinus_20150825-PICT4855.JPG,equus asinus,90.30132619474216,20.58684368374297,58.04488804466658
balanced_dataset\equus asinus\equus asinus_20150828-PICT4864.JPG,equus asinus,87.58497741531077,19.858129641463204,43.341094748677364
balanced_dataset\equus asinus\equus asinus_20150830-PICT4882.JPG,equus asinus,84.15552884356707,16.433732148707232,49.893478057869224
balanced_dataset\equus asinus\equus asinus_20150830-PICT4883.JPG,equus asinus,89.04002594750774,17.38604246359172,59.92190727436136
balanced_dataset\equus asinus\equus asinus_20150830-PICT4884.JPG,equus asinus,89.43476115245136,17.563903123717814,59.25800595298222
balanced_dataset\equus asinus\equus asinus_20150912-PICT5053.JPG,equus asinus,88.30842796304665,18.84743363668781,53.656646870451
balanced_dataset\equus asinus\equus asinus_20151022-PICT5551.JPG,equus asinus,94.50039614002239,21.589790543797463,57.5800399453311
balanced_dataset\equus asinus\equus asinus_20151022-PICT5552.JPG,equus asinus,93.63845934486915,21.134796379232295,54.95386277033819
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20091104-SUNP0087.JPG,equus zebra hartmannae,146.57396556712962,41.97224662015238,155.15557504115262
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20091105-SUNP0131.JPG,equus zebra hartmannae,141.14861621732027,39.123302407921784,74.46403773598968
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20091123-SUNP0641-2.JPG,equus zebra hartmannae,138.8795880791042,45.36546484648233,95.3712269654136
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110101-PICT0032.JPG,equus zebra hartmannae,111.96639520150644,87.61850791754384,103.87842065683792
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110101-PICT0058.JPG,equus zebra hartmannae,107.15876063594112,87.62009666999538,104.33384074716211
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110101-PICT0059.JPG,equus zebra hartmannae,105.90516902782299,88.60342892716909,107.3060668173715
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110101-PICT0075.JPG,equus zebra hartmannae,111.19161337393301,87.19795597830284,102.32589467169721
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110102-PICT0265.JPG,equus zebra hartmannae,108.53503050627532,89.65621932480467,108.54713564045163
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110103-PICT0398.JPG,equus zebra hartmannae,109.14577724315502,88.39310038651854,105.85903017494026
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110104-PICT0470.JPG,equus zebra hartmannae,106.0699015016909,92.28274983916923,109.74781614123866
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110104-PICT0474.JPG,equus zebra hartmannae,104.7304020634404,93.00827386796135,110.29928365863046
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110104-PICT0506.JPG,equus zebra hartmannae,104.46464369032118,92.16616777937227,108.91423938099577
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110104-PICT0507.JPG,equus zebra hartmannae,105.11546071370442,91.79704345912866,107.86010826572958
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110104-PICT0520.JPG,equus zebra hartmannae,107.80284599021628,84.80150264108386,104.21974386364494
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110105-PICT0712.JPG,equus zebra hartmannae,108.1509553414804,91.18455788968032,108.2107864866265
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110105-PICT0725.JPG,equus zebra hartmannae,107.38380389743381,91.92641310505167,110.3881552652221
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110105-PICT0728.JPG,equus zebra hartmannae,109.49988442880137,90.44268593202456,105.98902395816769
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110105-PICT0733.JPG,equus zebra hartmannae,105.41605066370082,92.09302713043424,107.60115015216546
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110105-PICT0737.JPG,equus zebra hartmannae,110.40726485075774,89.35541151802175,104.54654515196874
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110106-PICT0901.JPG,equus zebra hartmannae,106.03157735753942,91.87663241790749,107.88954768937967
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110106-PICT0910.JPG,equus zebra hartmannae,112.63444815741644,88.815234400296,104.92158873008205
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110106-PICT0923.JPG,equus zebra hartmannae,106.1858437149613,91.82334986077834,106.69884693984717
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110106-PICT0924.JPG,equus zebra hartmannae,108.66142484876845,90.54567883061347,104.60958422729105
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110106-PICT0953.JPG,equus zebra hartmannae,118.47993313824689,86.78721924437433,106.39514050850886
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110107-PICT0029.JPG,equus zebra hartmannae,166.1795517546868,67.7477896558587,1761.5106389396476
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110107-PICT1154.JPG,equus zebra hartmannae,106.56369286996348,90.54355943467614,109.08422963927154
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110108-PICT1306.JPG,equus zebra hartmannae,105.17881252147534,92.32635183460971,108.85806505414392
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110108-PICT1342.JPG,equus zebra hartmannae,117.7950781363028,26.609717776040164,147.36141492748294
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1425.JPG,equus zebra hartmannae,106.81795572351527,91.51739260446121,105.47810489898845
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1435.JPG,equus zebra hartmannae,104.58614010281033,92.08893863979648,106.39189486949499
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1436.JPG,equus zebra hartmannae,104.55304308290835,92.4864172721253,108.24053627316185
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1453.JPG,equus zebra hartmannae,104.53007253011067,91.99222742798351,108.88513218037323
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1458.JPG,equus zebra hartmannae,106.00996610853407,91.70016875284486,106.54405690663825
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1490.JPG,equus zebra hartmannae,111.28339385986328,89.148980223324,103.58494699721827
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1508.JPG,equus zebra hartmannae,104.4923649540654,92.27315853310398,110.78403818195854
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1512.JPG,equus zebra hartmannae,108.21404873883283,91.09573679413339,107.48650547117384
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110110-PICT1555.JPG,equus zebra hartmannae,96.04951547693324,30.686922427031046,149.07787254357527
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110111-PICT1651.JPG,equus zebra hartmannae,105.9547215214482,89.50798596172612,108.66865177143815
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110111-PICT1655.JPG,equus zebra hartmannae,102.38256256668656,91.16014507317531,109.98085753260817
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110111-PICT1676.JPG,equus zebra hartmannae,92.91159721657083,30.700123244103658,191.88494026813316
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT0054.JPG,equus zebra hartmannae,182.2509956640883,57.287727517488804,1425.8099782599875
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1804.JPG,equus zebra hartmannae,108.35774979767976,88.48566767724205,104.2670592657255
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1814.JPG,equus zebra hartmannae,102.62982516818576,91.35784017243914,108.38794799384748
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1829.JPG,equus zebra hartmannae,102.74486584133572,91.44629349989668,111.21732387893074
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1850.JPG,equus zebra hartmannae,108.09416325887044,88.9675850286033,105.40835547694917
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1858.JPG,equus zebra hartmannae,106.62405875877097,90.07574917259763,109.61395994499145
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1873.JPG,equus zebra hartmannae,107.63467265941479,88.11926427244524,104.20024392826282
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110112-PICT1901.JPG,equus zebra hartmannae,106.06453464649341,90.45879988885517,110.46534188034572
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2089.JPG,equus zebra hartmannae,100.70843774301035,90.77233521255017,111.736731690869
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2110.JPG,equus zebra hartmannae,108.00997854162145,87.15198078217969,107.25287593284153
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2146.JPG,equus zebra hartmannae,97.92322201199002,53.248549611048446,156.62319686799637
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2159.JPG,equus zebra hartmannae,128.02274788750543,38.433879925442625,240.09044254860694
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2164.JPG,equus zebra hartmannae,130.27262002450448,37.90712497714114,228.82955956950522
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110113-PICT2170.JPG,equus zebra hartmannae,130.50942442152234,39.873644269674635,254.61152215461806
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110114-PICT2310.JPG,equus zebra hartmannae,114.90897694340458,77.00705668246083,94.00192404356689
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110115-PICT2353.JPG,equus zebra hartmannae,100.99542405870226,89.6773775265375,108.41722318465935
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110116-PICT2411.JPG,equus zebra hartmannae,100.06516209355107,89.91995179879237,109.03824368956784
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110117-PICT2561.JPG,equus zebra hartmannae,95.24289689240632,88.22653276971292,111.32707271075118
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110117-PICT2588.JPG,equus zebra hartmannae,105.10110614917896,81.20248024430097,104.15507640768159
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110118-PICT2693.JPG,equus zebra hartmannae,98.57204733954535,89.44136390301372,114.11218531104936
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110120-PICT2861.JPG,equus zebra hartmannae,98.51892654984086,86.4507380288452,112.73443131569194
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110120-PICT2898.JPG,equus zebra hartmannae,99.35579158641674,87.5724745111825,113.2314905838393
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110120-PICT2958.JPG,equus zebra hartmannae,92.76181468257198,28.418170973712115,147.82919804086413
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110125-PICT3314.JPG,equus zebra hartmannae,147.61863708496094,47.15700670888302,835.3471332458613
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110125-PICT3371.JPG,equus zebra hartmannae,150.78561316596137,39.93024230562604,346.25985871945244
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110126-PICT3412.JPG,equus zebra hartmannae,115.9332669576009,87.52761278618718,102.68291538874809
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110126-PICT3417.JPG,equus zebra hartmannae,74.24961994312427,58.957372353659096,133.86590658222164
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110126-PICT3424.JPG,equus zebra hartmannae,76.51420240049009,58.330517551742005,140.4529477409565
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110126-PICT3432.JPG,equus zebra hartmannae,116.51242927268699,85.61951295385879,104.8295955566724
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110127-PICT3612.JPG,equus zebra hartmannae,150.69812746401186,48.084088696375595,598.7011177427312
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110127-PICT3614.JPG,equus zebra hartmannae,152.02103367558232,46.21663405794455,576.2973632105228
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110128-PICT3654.JPG,equus zebra hartmannae,138.0891640274613,61.84608037233035,1185.0177350313752
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110128-PICT3664.JPG,equus zebra hartmannae,113.05008867051866,90.58154681805308,104.18652480453204
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110129-PICT3805.JPG,equus zebra hartmannae,116.06804105970595,87.96693101011817,101.48122948039038
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110131-PICT4222.JPG,equus zebra hartmannae,75.60124517370153,55.282215898506536,139.64963445192217
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110131-PICT4227.JPG,equus zebra hartmannae,76.31753723709672,59.54187642663447,152.40775213612378
balanced_dataset\equus zebra hartmannae\equus zebra hartmannae_20110131-PICT4248.JPG,equus zebra hartmannae,110.90747296368635,86.11423558606424,101.52933252192916
