Path,Precision@5,AP,Top-1 Accuracy,Recall@5,Search Time (s),Query Label
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140124-PICT0187.JPG,1.0,1.0,1,0.05102040816326531,0.00016355514526367188,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140201-PICT0280.JPG,1.0,1.0,1,0.05102040816326531,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140305-PICT0216.JPG,1.0,1.0,1,0.05102040816326531,0.0001590251922607422,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140404-PICT0488.JPG,0.8,0.95,1,0.04081632653061224,0.00016021728515625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140405-PICT0504.JPG,1.0,1.0,1,0.05102040816326531,0.00016188621520996094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0034.JPG,1.0,1.0,1,0.05102040816326531,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0037.JPG,1.0,1.0,1,0.05102040816326531,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0038.JPG,0.8,0.95,1,0.04081632653061224,0.00016021728515625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140602-PICT0077.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140710-PICT0098.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140801-PICT0118.JPG,1.0,1.0,1,0.05102040816326531,0.00015997886657714844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140802-PICT0694.JPG,0.8,0.95,1,0.04081632653061224,0.0001633167266845703,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140917-PICT0161.JPG,1.0,1.0,1,0.05102040816326531,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140917-PICT0168.JPG,0.0,0.0,0,0.0,0.00016260147094726562,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141001-PICT1340.JPG,1.0,1.0,1,0.05102040816326531,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141003-PICT1091.JPG,1.0,1.0,1,0.05102040816326531,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT0051.JPG,1.0,1.0,1,0.05102040816326531,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT1128.JPG,0.8,0.8875,1,0.04081632653061224,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT1151.JPG,0.8,0.6791666666666667,0,0.04081632653061224,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141222-EK000169.JPG,0.8,0.8041666666666667,1,0.04081632653061224,0.00016355514526367188,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150117-PICT0024.JPG,0.4,0.3666666666666667,0,0.02040816326530612,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150205-RCX_0617.JPG,1.0,1.0,1,0.05102040816326531,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150207-PICT0057.JPG,1.0,1.0,1,0.05102040816326531,0.00016045570373535156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150428-PICT0997.JPG,1.0,1.0,1,0.05102040816326531,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150529-EK000442.JPG,0.6,0.9166666666666666,1,0.030612244897959183,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150718-EK000606.JPG,0.6,1.0,1,0.030612244897959183,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150721-EK000643.JPG,0.8,0.8875,1,0.04081632653061224,0.00015854835510253906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150721-EK000644.JPG,0.6,0.7555555555555555,1,0.030612244897959183,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150804-PICT0033.JPG,0.0,0.0,0,0.0,0.00016307830810546875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150810-EK000799.JPG,0.8,1.0,1,0.04081632653061224,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150829-PICT0452.JPG,1.0,1.0,1,0.05102040816326531,0.00015997886657714844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_IM000257.JPG,0.0,0.0,0,0.0,0.00015997886657714844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0018.JPG,0.2,0.5,0,0.01020408163265306,0.00016427040100097656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0104.JPG,1.0,1.0,1,0.05102040816326531,0.0001633167266845703,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0112.JPG,1.0,1.0,1,0.05102040816326531,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0134.JPG,0.8,0.8041666666666667,1,0.04081632653061224,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0140.JPG,0.4,0.3666666666666667,0,0.02040816326530612,0.0001595020294189453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0178.JPG,1.0,1.0,1,0.05102040816326531,0.0001652240753173828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0183.JPG,1.0,1.0,1,0.05102040816326531,0.00016021728515625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0185.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0191.JPG,1.0,1.0,1,0.05102040816326531,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0203.JPG,0.8,1.0,1,0.04081632653061224,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0207.JPG,1.0,1.0,1,0.05102040816326531,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0217.JPG,0.6,0.8666666666666667,1,0.030612244897959183,0.0001621246337890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0237.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0256.JPG,1.0,1.0,1,0.05102040816326531,0.00016021728515625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0268.JPG,0.0,0.0,0,0.0,0.0001595020294189453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0303.JPG,1.0,1.0,1,0.05102040816326531,0.00016427040100097656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0349.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0369.JPG,0.4,0.7,1,0.02040816326530612,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0384.JPG,0.8,0.8041666666666667,1,0.04081632653061224,0.00015997886657714844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0435.JPG,0.6,0.8055555555555555,1,0.030612244897959183,0.00016760826110839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0451.JPG,1.0,1.0,1,0.05102040816326531,0.00016188621520996094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0495.JPG,0.4,0.8333333333333333,1,0.02040816326530612,0.0001621246337890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0503.JPG,1.0,1.0,1,0.05102040816326531,0.0001621246337890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0736.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0746.JPG,1.0,1.0,1,0.05102040816326531,0.0001595020294189453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0768.JPG,0.6,0.5333333333333333,0,0.030612244897959183,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0875.JPG,1.0,1.0,1,0.05102040816326531,0.0001609325408935547,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0890.JPG,1.0,1.0,1,0.05102040816326531,0.00016427040100097656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0939.JPG,0.8,0.95,1,0.04081632653061224,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0976.JPG,1.0,1.0,1,0.05102040816326531,0.00016188621520996094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0984.JPG,1.0,1.0,1,0.05102040816326531,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1005.JPG,0.8,1.0,1,0.04081632653061224,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1007.JPG,1.0,1.0,1,0.05102040816326531,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1033.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1088.JPG,0.8,1.0,1,0.04081632653061224,0.0001614093780517578,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1149.JPG,0.8,1.0,1,0.04081632653061224,0.0001595020294189453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1155.JPG,1.0,1.0,1,0.05102040816326531,0.00016260147094726562,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1168.JPG,1.0,1.0,1,0.05102040816326531,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1284.JPG,0.8,0.6791666666666667,0,0.04081632653061224,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1320.JPG,1.0,1.0,1,0.05102040816326531,0.00017023086547851562,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1325.JPG,0.8,1.0,1,0.04081632653061224,0.0001633167266845703,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1367.JPG,1.0,1.0,1,0.05102040816326531,0.00015997886657714844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1401.JPG,1.0,1.0,1,0.05102040816326531,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1402.JPG,1.0,1.0,1,0.05102040816326531,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1513.JPG,1.0,1.0,1,0.05102040816326531,0.0001590251922607422,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1532.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1596.JPG,1.0,1.0,1,0.05102040816326531,0.0001621246337890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1597.JPG,0.8,0.95,1,0.04081632653061224,0.00016069412231445312,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1639.JPG,1.0,1.0,1,0.05102040816326531,0.00016045570373535156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1655.JPG,1.0,1.0,1,0.05102040816326531,0.00016164779663085938,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1662.JPG,1.0,1.0,1,0.05102040816326531,0.00016260147094726562,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1806.JPG,0.6,1.0,1,0.030612244897959183,0.00015926361083984375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1871.JPG,1.0,1.0,1,0.05102040816326531,0.00015974044799804688,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1952.JPG,0.8,0.95,1,0.04081632653061224,0.00016069412231445312,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2046.JPG,1.0,1.0,1,0.05102040816326531,0.00016307830810546875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2161.JPG,1.0,1.0,1,0.05102040816326531,0.00016117095947265625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2278.JPG,1.0,1.0,1,0.05102040816326531,0.00016236305236816406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2503.JPG,0.8,1.0,1,0.04081632653061224,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2844.JPG,0.6,0.5333333333333333,0,0.030612244897959183,0.0001628398895263672,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_SUNP1082.JPG,0.0,0.0,0,0.0,0.00016307830810546875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140107-PICT0055.JPG,0.0,0.0,0,0.0,0.00016260147094726562,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140108-PICT0107.JPG,0.6,1.0,1,0.5,0.00016021728515625,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140118-PICT0274.JPG,0.0,0.0,0,0.0,0.00016164779663085938,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140209-PICT0017.JPG,0.8,0.8875,1,0.6666666666666666,0.00016045570373535156,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140209-PICT0019.JPG,0.4,1.0,1,0.3333333333333333,0.00016164779663085938,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20141008-PICT1259.JPG,0.6,1.0,1,0.5,0.00016188621520996094,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20150716-PICT4438.JPG,0.4,0.7,1,0.3333333333333333,0.0001628398895263672,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110101-PICT0058.JPG,1.0,1.0,1,0.050505050505050504,0.00015974044799804688,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110105-PICT0725.JPG,1.0,1.0,1,0.050505050505050504,0.00016021728515625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110105-PICT0728.JPG,1.0,1.0,1,0.050505050505050504,0.00015926361083984375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110106-PICT0923.JPG,0.4,0.7,1,0.020202020202020204,0.00015974044799804688,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110110-PICT1436.JPG,1.0,1.0,1,0.050505050505050504,0.00016045570373535156,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110112-PICT1814.JPG,0.8,0.6791666666666667,0,0.04040404040404041,0.00016117095947265625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110112-PICT1850.JPG,1.0,1.0,1,0.050505050505050504,0.00016117095947265625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110113-PICT2164.JPG,1.0,1.0,1,0.050505050505050504,0.0001621246337890625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110117-PICT2561.JPG,0.0,0.0,0,0.0,0.0001628398895263672,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110117-PICT2588.JPG,1.0,1.0,1,0.050505050505050504,0.00016355514526367188,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110120-PICT2861.JPG,1.0,1.0,1,0.050505050505050504,0.0001614093780517578,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110127-PICT3612.JPG,1.0,1.0,1,0.050505050505050504,0.00015926361083984375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110128-PICT3654.JPG,0.0,0.0,0,0.0,0.0001690387725830078,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5132.JPG,1.0,1.0,1,0.050505050505050504,0.0001633167266845703,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5134.JPG,0.8,0.95,1,0.04040404040404041,0.0001621246337890625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5151.JPG,0.8,1.0,1,0.04040404040404041,0.00016069412231445312,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110213-PICT5902.JPG,0.0,0.0,0,0.0,0.0001614093780517578,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110227-PICT6681.JPG,1.0,1.0,1,0.050505050505050504,0.00015854835510253906,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110305-PICT6899.JPG,1.0,1.0,1,0.050505050505050504,0.0001595020294189453,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140108-PICT0148.JPG,1.0,1.0,1,0.050505050505050504,0.00016260147094726562,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140108-PICT0165.JPG,1.0,1.0,1,0.050505050505050504,0.00016021728515625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140124-PICT0247.JPG,1.0,1.0,1,0.050505050505050504,0.00016164779663085938,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140314-PICT0055.JPG,1.0,1.0,1,0.050505050505050504,0.0001609325408935547,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140315-PICT0272.JPG,0.8,0.6791666666666667,0,0.04040404040404041,0.0001609325408935547,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140403-PICT6602.JPG,1.0,1.0,1,0.050505050505050504,0.00016188621520996094,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140407-PICT8564.JPG,0.0,0.0,0,0.0,0.00016045570373535156,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140506-PICT0575.JPG,1.0,1.0,1,0.050505050505050504,0.0001628398895263672,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140806-PICT0067.JPG,1.0,1.0,1,0.050505050505050504,0.00016379356384277344,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140808-PICT0841.JPG,1.0,1.0,1,0.050505050505050504,0.00015926361083984375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140808-PICT0864.JPG,1.0,1.0,1,0.050505050505050504,0.0001614093780517578,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140809-PICT1138.JPG,1.0,1.0,1,0.050505050505050504,0.00015926361083984375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20141031-PICT4913.JPG,1.0,1.0,1,0.050505050505050504,0.00016188621520996094,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20141031-PICT4934.JPG,1.0,1.0,1,0.050505050505050504,0.00016736984252929688,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20141105-PICT5776.JPG,1.0,1.0,1,0.050505050505050504,0.00016117095947265625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20141128-EK000147.JPG,1.0,1.0,1,0.050505050505050504,0.00016021728515625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20150205-RCX_0565.JPG,1.0,1.0,1,0.050505050505050504,0.00016188621520996094,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20150815-EK000825.JPG,0.6,0.7555555555555555,1,0.030303030303030304,0.00016021728515625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20150904-EK000869.JPG,1.0,1.0,1,0.050505050505050504,0.00016045570373535156,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20151008-EK001117.JPG,1.0,1.0,1,0.050505050505050504,0.0001609325408935547,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20151130-RCX_0039.JPG,1.0,1.0,1,0.050505050505050504,0.00016069412231445312,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20160322-PICT3002.JPG,1.0,1.0,1,0.050505050505050504,0.00016260147094726562,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20160324-PICT3458.JPG,1.0,1.0,1,0.050505050505050504,0.00016045570373535156,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170114-PICT0166.JPG,1.0,1.0,1,0.050505050505050504,0.00016307830810546875,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170119-PICT0471.JPG,1.0,1.0,1,0.050505050505050504,0.00016236305236816406,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170122-PICT0733.JPG,1.0,1.0,1,0.050505050505050504,0.00015926361083984375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170131-PICT1620.JPG,1.0,1.0,1,0.050505050505050504,0.0001590251922607422,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170131-PICT1650.JPG,1.0,1.0,1,0.050505050505050504,0.00016069412231445312,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170131-PICT1723.JPG,1.0,1.0,1,0.050505050505050504,0.00016355514526367188,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170202-PICT1918.JPG,1.0,1.0,1,0.050505050505050504,0.0001609325408935547,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170204-PICT2043.JPG,1.0,1.0,1,0.050505050505050504,0.00016260147094726562,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170207-PICT2374.JPG,1.0,1.0,1,0.050505050505050504,0.00016069412231445312,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170212-PICT3120.JPG,1.0,1.0,1,0.050505050505050504,0.00016164779663085938,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20170213-PICT3321.JPG,1.0,1.0,1,0.050505050505050504,0.00016736984252929688,equus zebra hartmannae
