Path,Precision@5,AP,Top-1 Accuracy,Recall@5,Search Time (s),Query Label
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0955.JPG,1.0,1.0,1,0.050505050505050504,0.0003349781036376953,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0956.JPG,0.6,0.4777777777777777,0,0.030303030303030304,0.0003399848937988281,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1297.JPG,0.6,0.9166666666666666,1,0.030303030303030304,0.0003399848937988281,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1299.JPG,0.6,0.8055555555555555,1,0.030303030303030304,0.00033783912658691406,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1390.JPG,0.8,0.8041666666666667,1,0.04040404040404041,0.00034546852111816406,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1489.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.00033855438232421875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1498.JPG,0.6,1.0,1,0.030303030303030304,0.0003376007080078125,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0144.JPG,1.0,1.0,1,0.050505050505050504,0.00033593177795410156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0145.JPG,1.0,1.0,1,0.050505050505050504,0.0003361701965332031,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0146.JPG,1.0,1.0,1,0.050505050505050504,0.0003345012664794922,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0151.JPG,1.0,1.0,1,0.050505050505050504,0.00033402442932128906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0366.JPG,1.0,1.0,1,0.050505050505050504,0.00033545494079589844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0404.JPG,0.8,0.95,1,0.04040404040404041,0.00033974647521972656,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0410.JPG,1.0,1.0,1,0.050505050505050504,0.0003407001495361328,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0417.JPG,1.0,1.0,1,0.050505050505050504,0.0003478527069091797,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0447.JPG,1.0,1.0,1,0.050505050505050504,0.00033855438232421875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0456.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0463.JPG,1.0,1.0,1,0.050505050505050504,0.00033593177795410156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0493.JPG,1.0,1.0,1,0.050505050505050504,0.0003352165222167969,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0507.JPG,1.0,1.0,1,0.050505050505050504,0.0003349781036376953,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0509.JPG,1.0,1.0,1,0.050505050505050504,0.0003342628479003906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0511.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0522.JPG,1.0,1.0,1,0.050505050505050504,0.0003440380096435547,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0527.JPG,1.0,1.0,1,0.050505050505050504,0.0003371238708496094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0625.JPG,0.0,0.0,0,0.0,0.0003364086151123047,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0639.JPG,1.0,1.0,1,0.050505050505050504,0.0003497600555419922,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0643.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_Susis Spring 24 October 2009 290.jpg,1.0,1.0,1,0.050505050505050504,0.0003387928009033203,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_Suzis Spring 31 October 2009 194.jpg,1.0,1.0,1,0.050505050505050504,0.00033926963806152344,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110120-PICT0088.JPG,0.8,1.0,1,0.04081632653061224,0.000331878662109375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110120-PICT0090.JPG,1.0,1.0,1,0.05102040816326531,0.0003325939178466797,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110320-PICT0122.JPG,1.0,1.0,1,0.05102040816326531,0.00033593177795410156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140116-PICT0044.JPG,1.0,1.0,1,0.05102040816326531,0.00033020973205566406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140118-PICT0066.JPG,1.0,1.0,1,0.05102040816326531,0.00032711029052734375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140118-PICT0071.JPG,0.8,0.95,1,0.04081632653061224,0.0003342628479003906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140122-PICT0130.JPG,1.0,1.0,1,0.05102040816326531,0.00034356117248535156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140124-PICT0187.JPG,1.0,1.0,1,0.05102040816326531,0.00033545494079589844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140201-PICT0280.JPG,1.0,1.0,1,0.05102040816326531,0.0003311634063720703,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140305-PICT0216.JPG,1.0,1.0,1,0.05102040816326531,0.0003304481506347656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140404-PICT0488.JPG,1.0,1.0,1,0.05102040816326531,0.00033354759216308594,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140405-PICT0504.JPG,1.0,1.0,1,0.05102040816326531,0.0003314018249511719,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0034.JPG,1.0,1.0,1,0.05102040816326531,0.00033164024353027344,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0037.JPG,1.0,1.0,1,0.05102040816326531,0.000335693359375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0038.JPG,1.0,1.0,1,0.05102040816326531,0.000339508056640625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140602-PICT0077.JPG,0.6,0.6388888888888888,0,0.030612244897959183,0.0003390312194824219,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140710-PICT0098.JPG,1.0,1.0,1,0.05102040816326531,0.0003409385681152344,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140801-PICT0118.JPG,1.0,1.0,1,0.05102040816326531,0.0003418922424316406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140802-PICT0694.JPG,1.0,1.0,1,0.05102040816326531,0.00033211708068847656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140917-PICT0161.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140917-PICT0168.JPG,0.2,0.25,0,0.01020408163265306,0.000339508056640625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141001-PICT1340.JPG,1.0,1.0,1,0.05102040816326531,0.0003349781036376953,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141003-PICT1091.JPG,1.0,1.0,1,0.05102040816326531,0.00033545494079589844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT0051.JPG,1.0,1.0,1,0.05102040816326531,0.00033593177795410156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT1128.JPG,1.0,1.0,1,0.05102040816326531,0.0003330707550048828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141020-PICT1151.JPG,0.8,0.8875,1,0.04081632653061224,0.000331878662109375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20141222-EK000169.JPG,1.0,1.0,1,0.05102040816326531,0.0003314018249511719,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150117-PICT0024.JPG,0.8,0.8041666666666667,1,0.04081632653061224,0.0003426074981689453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150205-RCX_0617.JPG,1.0,1.0,1,0.05102040816326531,0.0003330707550048828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150207-PICT0057.JPG,1.0,1.0,1,0.05102040816326531,0.0003294944763183594,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150428-PICT0997.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150529-EK000442.JPG,1.0,1.0,1,0.05102040816326531,0.0003337860107421875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150718-EK000606.JPG,1.0,1.0,1,0.05102040816326531,0.00033283233642578125,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150721-EK000643.JPG,0.0,0.0,0,0.0,0.0003364086151123047,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150721-EK000644.JPG,1.0,1.0,1,0.05102040816326531,0.0003337860107421875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150804-PICT0033.JPG,0.4,0.41666666666666663,0,0.02040816326530612,0.0003371238708496094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150810-EK000799.JPG,1.0,1.0,1,0.05102040816326531,0.000335693359375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20150829-PICT0452.JPG,0.6,0.7000000000000001,1,0.030612244897959183,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_IM000257.JPG,0.6,0.9166666666666666,1,0.030612244897959183,0.0003345012664794922,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0018.JPG,0.6,0.7000000000000001,1,0.030612244897959183,0.0003330707550048828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0104.JPG,0.8,0.8041666666666667,1,0.04081632653061224,0.0003383159637451172,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0112.JPG,1.0,1.0,1,0.05102040816326531,0.0003364086151123047,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0134.JPG,0.6,0.7555555555555555,1,0.030612244897959183,0.000331878662109375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0140.JPG,0.4,0.7,1,0.02040816326530612,0.0003342628479003906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0178.JPG,0.4,0.325,0,0.02040816326530612,0.0003333091735839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0183.JPG,1.0,1.0,1,0.05102040816326531,0.000335693359375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0185.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0191.JPG,1.0,1.0,1,0.05102040816326531,0.0003345012664794922,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0203.JPG,1.0,1.0,1,0.05102040816326531,0.0003478527069091797,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0207.JPG,1.0,1.0,1,0.05102040816326531,0.0003376007080078125,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0217.JPG,1.0,1.0,1,0.05102040816326531,0.0003368854522705078,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0237.JPG,1.0,1.0,1,0.05102040816326531,0.0003380775451660156,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0256.JPG,1.0,1.0,1,0.05102040816326531,0.0003364086151123047,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0268.JPG,0.0,0.0,0,0.0,0.0003345012664794922,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0303.JPG,1.0,1.0,1,0.05102040816326531,0.0003342628479003906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0349.JPG,0.8,0.8875,1,0.04081632653061224,0.0003368854522705078,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0369.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0384.JPG,1.0,1.0,1,0.05102040816326531,0.0003333091735839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0435.JPG,1.0,1.0,1,0.05102040816326531,0.00033783912658691406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0451.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0495.JPG,1.0,1.0,1,0.05102040816326531,0.0003314018249511719,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0503.JPG,1.0,1.0,1,0.05102040816326531,0.000331878662109375,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0736.JPG,1.0,1.0,1,0.05102040816326531,0.0003337860107421875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0746.JPG,1.0,1.0,1,0.05102040816326531,0.0003342628479003906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0768.JPG,1.0,1.0,1,0.05102040816326531,0.0003330707550048828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0875.JPG,1.0,1.0,1,0.05102040816326531,0.0003337860107421875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0890.JPG,1.0,1.0,1,0.05102040816326531,0.0003314018249511719,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0939.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0976.JPG,1.0,1.0,1,0.05102040816326531,0.0003426074981689453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT0984.JPG,1.0,1.0,1,0.05102040816326531,0.0003371238708496094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1005.JPG,1.0,1.0,1,0.05102040816326531,0.0003376007080078125,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1007.JPG,1.0,1.0,1,0.05102040816326531,0.0003376007080078125,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1033.JPG,1.0,1.0,1,0.05102040816326531,0.0003330707550048828,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1088.JPG,1.0,1.0,1,0.05102040816326531,0.0003349781036376953,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1149.JPG,1.0,1.0,1,0.05102040816326531,0.0003337860107421875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1155.JPG,1.0,1.0,1,0.05102040816326531,0.0003314018249511719,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1168.JPG,1.0,1.0,1,0.05102040816326531,0.00033402442932128906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1284.JPG,1.0,1.0,1,0.05102040816326531,0.00033164024353027344,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1320.JPG,1.0,1.0,1,0.05102040816326531,0.0003287792205810547,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1325.JPG,1.0,1.0,1,0.05102040816326531,0.00034117698669433594,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1367.JPG,1.0,1.0,1,0.05102040816326531,0.0003349781036376953,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1401.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1402.JPG,1.0,1.0,1,0.05102040816326531,0.0003352165222167969,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1513.JPG,1.0,1.0,1,0.05102040816326531,0.0003418922424316406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1532.JPG,1.0,1.0,1,0.05102040816326531,0.0003333091735839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1596.JPG,1.0,1.0,1,0.05102040816326531,0.0003390312194824219,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1597.JPG,1.0,1.0,1,0.05102040816326531,0.00033402442932128906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1639.JPG,1.0,1.0,1,0.05102040816326531,0.0003371238708496094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1655.JPG,1.0,1.0,1,0.05102040816326531,0.0003333091735839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1662.JPG,0.8,0.8875,1,0.04081632653061224,0.000339508056640625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1806.JPG,1.0,1.0,1,0.05102040816326531,0.0003383159637451172,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1871.JPG,1.0,1.0,1,0.05102040816326531,0.0003323554992675781,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT1952.JPG,1.0,1.0,1,0.05102040816326531,0.00033354759216308594,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2046.JPG,1.0,1.0,1,0.05102040816326531,0.00033211708068847656,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2161.JPG,1.0,1.0,1,0.05102040816326531,0.0003325939178466797,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2278.JPG,1.0,1.0,1,0.05102040816326531,0.00033402442932128906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2503.JPG,1.0,1.0,1,0.05102040816326531,0.000339508056640625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_PICT2844.JPG,1.0,1.0,1,0.05102040816326531,0.00033545494079589844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_SUNP1082.JPG,0.0,0.0,0,0.0,0.0003333091735839844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140107-PICT0055.JPG,0.4,0.41666666666666663,0,0.3333333333333333,0.00034046173095703125,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140108-PICT0107.JPG,1.0,1.0,1,0.8333333333333334,0.00034046173095703125,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140118-PICT0274.JPG,0.6,1.0,1,0.5,0.00034308433532714844,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140209-PICT0017.JPG,1.0,1.0,1,0.8333333333333334,0.0003390312194824219,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20140209-PICT0019.JPG,0.8,0.95,1,0.6666666666666666,0.0003418922424316406,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20141008-PICT1259.JPG,0.2,1.0,1,0.16666666666666666,0.0003364086151123047,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus asinus/equus asinus_20150716-PICT4438.JPG,0.6,0.8666666666666667,1,0.5,0.0003376007080078125,equus asinus
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110101-PICT0058.JPG,1.0,1.0,1,0.050505050505050504,0.00033664703369140625,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110105-PICT0725.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110105-PICT0728.JPG,1.0,1.0,1,0.050505050505050504,0.0003361701965332031,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110106-PICT0923.JPG,1.0,1.0,1,0.050505050505050504,0.0003376007080078125,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110110-PICT1436.JPG,1.0,1.0,1,0.050505050505050504,0.0003459453582763672,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110112-PICT1814.JPG,0.6,1.0,1,0.030303030303030304,0.0003371238708496094,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110112-PICT1850.JPG,1.0,1.0,1,0.050505050505050504,0.0003390312194824219,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110113-PICT2164.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110117-PICT2561.JPG,1.0,1.0,1,0.050505050505050504,0.00033354759216308594,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110117-PICT2588.JPG,1.0,1.0,1,0.050505050505050504,0.00034165382385253906,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110120-PICT2861.JPG,1.0,1.0,1,0.050505050505050504,0.00033593177795410156,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110127-PICT3612.JPG,1.0,1.0,1,0.050505050505050504,0.00033402442932128906,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110128-PICT3654.JPG,0.0,0.0,0,0.0,0.0003371238708496094,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5132.JPG,0.8,0.95,1,0.04040404040404041,0.0003342628479003906,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5134.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.0003390312194824219,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110207-PICT5151.JPG,1.0,1.0,1,0.050505050505050504,0.0003418922424316406,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110213-PICT5902.JPG,0.0,0.0,0,0.0,0.00033926963806152344,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110227-PICT6681.JPG,1.0,1.0,1,0.050505050505050504,0.0003314018249511719,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20110305-PICT6899.JPG,1.0,1.0,1,0.050505050505050504,0.00033211708068847656,equus zebra hartmannae
../balanced_dataset_split/balanced_dataset_split/test/equus zebra hartmannae/equus zebra hartmannae_20140108-PICT0148.JPG,1.0,1.0,1,0.050505050505050504,0.00033473968505859375,equus zebra hartmannae
