Path,Precision@5,AP,Top-1 Accuracy,Recall@5,Search Time (s),Query Label
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT4879.JPG,0.6,0.9166666666666666,1,0.0379746835443038,0.0002589225769042969,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT6331.JPG,1.0,1.0,1,0.06329113924050633,0.0002605915069580078,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT6335.JPG,1.0,1.0,1,0.06329113924050633,0.0002601146697998047,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT6761.JPG,1.0,1.0,1,0.06329113924050633,0.0002624988555908203,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT8749.JPG,1.0,1.0,1,0.06329113924050633,0.00025963783264160156,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_PICT8750.JPG,1.0,1.0,1,0.06329113924050633,0.0002605915069580078,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0106.JPG,1.0,1.0,1,0.06329113924050633,0.0002608299255371094,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0138.JPG,1.0,1.0,1,0.06329113924050633,0.0002682209014892578,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0154.JPG,1.0,1.0,1,0.06329113924050633,0.0002589225769042969,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0159.JPG,1.0,1.0,1,0.06329113924050633,0.0002613067626953125,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0183.JPG,1.0,1.0,1,0.06329113924050633,0.0002620220184326172,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0185.JPG,1.0,1.0,1,0.06329113924050633,0.0002601146697998047,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0196.JPG,1.0,1.0,1,0.06329113924050633,0.00026416778564453125,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0267.JPG,1.0,1.0,1,0.06329113924050633,0.00026106834411621094,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0281.JPG,1.0,1.0,1,0.06329113924050633,0.0002617835998535156,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0285.JPG,1.0,1.0,1,0.06329113924050633,0.0002598762512207031,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0290.JPG,1.0,1.0,1,0.06329113924050633,0.0002586841583251953,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0292.JPG,1.0,1.0,1,0.06329113924050633,0.0002593994140625,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0294.JPG,1.0,1.0,1,0.06329113924050633,0.0002605915069580078,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0296.JPG,1.0,1.0,1,0.06329113924050633,0.0002605915069580078,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0298.JPG,1.0,1.0,1,0.06329113924050633,0.0002703666687011719,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0305.JPG,1.0,1.0,1,0.06329113924050633,0.00025963783264160156,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0309.JPG,1.0,1.0,1,0.06329113924050633,0.000263214111328125,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0311.JPG,1.0,1.0,1,0.06329113924050633,0.0002624988555908203,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0330.JPG,1.0,1.0,1,0.06329113924050633,0.0002589225769042969,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0336.JPG,1.0,1.0,1,0.06329113924050633,0.0002570152282714844,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0337.JPG,1.0,1.0,1,0.06329113924050633,0.0002570152282714844,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0339.JPG,1.0,1.0,1,0.06329113924050633,0.0002601146697998047,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0397.JPG,1.0,1.0,1,0.06329113924050633,0.00026488304138183594,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0402.JPG,1.0,1.0,1,0.06329113924050633,0.0002593994140625,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0403.JPG,1.0,1.0,1,0.06329113924050633,0.00026345252990722656,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0418.JPG,1.0,1.0,1,0.06329113924050633,0.0002624988555908203,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0419.JPG,1.0,1.0,1,0.06329113924050633,0.00026297569274902344,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0497.JPG,1.0,1.0,1,0.06329113924050633,0.00026917457580566406,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0498.JPG,1.0,1.0,1,0.06329113924050633,0.0002593994140625,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0499.JPG,1.0,1.0,1,0.06329113924050633,0.00026106834411621094,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0504.JPG,1.0,1.0,1,0.06329113924050633,0.0002598762512207031,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus albus/corvus albus_SUNP0505.JPG,1.0,1.0,1,0.06329113924050633,0.0002593994140625,corvus albus
../balanced_dataset_split/balanced_dataset_split/test/corvus capensis/corvus capensis_20140626-PICT0177.JPG,0.6,0.8055555555555555,1,0.75,0.0002617835998535156,corvus capensis
../balanced_dataset_split/balanced_dataset_split/test/corvus capensis/corvus capensis_20140626-PICT0180.JPG,0.4,0.5,0,0.5,0.00026035308837890625,corvus capensis
../balanced_dataset_split/balanced_dataset_split/test/corvus capensis/corvus capensis_20140626-PICT0182.JPG,0.4,1.0,1,0.5,0.0002586841583251953,corvus capensis
../balanced_dataset_split/balanced_dataset_split/test/corvus capensis/corvus capensis_CDY_0071.JPG,0.2,1.0,1,0.25,0.0002624988555908203,corvus capensis
../balanced_dataset_split/balanced_dataset_split/test/corvus capensis/corvus capensis_PICT1135.JPG,0.0,0.0,0,0.0,0.0002598762512207031,corvus capensis
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110105-PICT0758.JPG,1.0,1.0,1,0.050505050505050504,0.00025773048400878906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110105-PICT0760.JPG,0.4,0.7,1,0.020202020202020204,0.00026106834411621094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110105-PICT0768.JPG,1.0,1.0,1,0.050505050505050504,0.0002608299255371094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110111-PICT1634.JPG,1.0,1.0,1,0.050505050505050504,0.0002682209014892578,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110113-PICT2135.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110114-PICT2297.JPG,1.0,1.0,1,0.050505050505050504,0.00026035308837890625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20110214-PICT6000.JPG,0.2,0.3333333333333333,0,0.010101010101010102,0.0002593994140625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140322-PICT3895.JPG,0.8,0.8875,1,0.04040404040404041,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140322-PICT3935.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140325-PICT4057.JPG,0.8,0.8875,1,0.04040404040404041,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140329-PICT4477.JPG,0.8,0.8041666666666667,1,0.04040404040404041,0.0002601146697998047,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140329-PICT4485.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.00026297569274902344,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140330-PICT4784.JPG,0.8,0.95,1,0.04040404040404041,0.00026226043701171875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140407-PICT8280.JPG,0.8,0.8041666666666667,1,0.04040404040404041,0.0002627372741699219,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140417-PICT0233.JPG,0.8,0.95,1,0.04040404040404041,0.000255584716796875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140420-PICT0326.JPG,0.6,1.0,1,0.030303030303030304,0.0002570152282714844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140624-PICT0228.JPG,0.2,1.0,1,0.010101010101010102,0.0002617835998535156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20140819-PICT0031.JPG,0.8,1.0,1,0.04040404040404041,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20141005-PICT1850.JPG,0.0,0.0,0,0.0,0.0002574920654296875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20150127-PICT0472.JPG,1.0,1.0,1,0.050505050505050504,0.0002593994140625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20150214-PICT0621.JPG,0.2,0.2,0,0.010101010101010102,0.00026035308837890625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20150518-PICT1237.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20150827-PICT0447.JPG,0.8,0.95,1,0.04040404040404041,0.0002613067626953125,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20151009-PICT0250.JPG,0.0,0.0,0,0.0,0.0002601146697998047,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20151021-PICT0043.JPG,0.4,0.325,0,0.020202020202020204,0.00025725364685058594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_20160313-PICT0456.JPG,1.0,1.0,1,0.050505050505050504,0.00026035308837890625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_B. ABELS.JPG,1.0,1.0,1,0.050505050505050504,0.0002589225769042969,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_E. POACHERS (2).JPG,0.2,0.25,0,0.010101010101010102,0.00026106834411621094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0010.JPG,1.0,1.0,1,0.050505050505050504,0.0002605915069580078,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0037.JPG,1.0,1.0,1,0.050505050505050504,0.0002684593200683594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0100.JPG,0.8,0.8875,1,0.04040404040404041,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0640.JPG,1.0,1.0,1,0.050505050505050504,0.0002598762512207031,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0643.JPG,1.0,1.0,1,0.050505050505050504,0.0002605915069580078,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0652.JPG,1.0,1.0,1,0.050505050505050504,0.0002598762512207031,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_MDGC0654.JPG,1.0,1.0,1,0.050505050505050504,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0056.JPG,0.0,0.0,0,0.0,0.0002560615539550781,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0094.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0111.JPG,0.8,0.8875,1,0.04040404040404041,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0118.JPG,0.4,0.8333333333333333,1,0.020202020202020204,0.0002579689025878906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0121.JPG,0.0,0.0,0,0.0,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0135.JPG,0.0,0.0,0,0.0,0.00025725364685058594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0136.JPG,1.0,1.0,1,0.050505050505050504,0.00025725364685058594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0145.JPG,0.0,0.0,0,0.0,0.00026869773864746094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0165.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.0002617835998535156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0208.JPG,0.4,0.325,0,0.020202020202020204,0.00026416778564453125,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0209.JPG,1.0,1.0,1,0.050505050505050504,0.00025773048400878906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0224.JPG,0.4,0.8333333333333333,1,0.020202020202020204,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0227.JPG,0.2,1.0,1,0.010101010101010102,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0228.JPG,0.2,1.0,1,0.010101010101010102,0.0002586841583251953,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0233.JPG,1.0,1.0,1,0.050505050505050504,0.0002582073211669922,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0240.JPG,1.0,1.0,1,0.050505050505050504,0.00026345252990722656,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0258.JPG,0.6,0.7000000000000001,1,0.030303030303030304,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0260.JPG,0.4,0.8333333333333333,1,0.020202020202020204,0.00026106834411621094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0326.JPG,0.8,0.6791666666666667,0,0.04040404040404041,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0328.JPG,0.6,0.7555555555555555,1,0.030303030303030304,0.0002560615539550781,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0338.JPG,1.0,1.0,1,0.050505050505050504,0.0002605915069580078,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0379.JPG,1.0,1.0,1,0.050505050505050504,0.00026488304138183594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0447.JPG,0.4,0.7,1,0.020202020202020204,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0458.JPG,1.0,1.0,1,0.050505050505050504,0.0002608299255371094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0582.JPG,0.8,0.95,1,0.04040404040404041,0.0002613067626953125,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0606.JPG,1.0,1.0,1,0.050505050505050504,0.00026154518127441406,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0623.JPG,0.0,0.0,0,0.0,0.0002624988555908203,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0657.JPG,0.6,0.5888888888888889,0,0.030303030303030304,0.00026106834411621094,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0717.JPG,1.0,1.0,1,0.050505050505050504,0.0002593994140625,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0829.JPG,1.0,1.0,1,0.050505050505050504,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0856.JPG,1.0,1.0,1,0.050505050505050504,0.00026154518127441406,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0863.JPG,0.4,0.8333333333333333,1,0.020202020202020204,0.0002639293670654297,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0867.JPG,0.8,0.8875,1,0.04040404040404041,0.0002617835998535156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0901.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0919.JPG,1.0,1.0,1,0.050505050505050504,0.00026702880859375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0940.JPG,0.4,0.7,1,0.020202020202020204,0.00026345252990722656,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0955.JPG,1.0,1.0,1,0.050505050505050504,0.0002589225769042969,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT0956.JPG,0.6,0.4777777777777777,0,0.030303030303030304,0.0002579689025878906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1297.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1299.JPG,0.6,0.9166666666666666,1,0.030303030303030304,0.0002605915069580078,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1390.JPG,0.4,0.7,1,0.020202020202020204,0.0002613067626953125,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1489.JPG,0.6,0.9166666666666666,1,0.030303030303030304,0.00025725364685058594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_PICT1498.JPG,0.6,1.0,1,0.030303030303030304,0.0002579689025878906,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0144.JPG,1.0,1.0,1,0.050505050505050504,0.0002589225769042969,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0145.JPG,1.0,1.0,1,0.050505050505050504,0.0002601146697998047,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0146.JPG,1.0,1.0,1,0.050505050505050504,0.00026154518127441406,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0151.JPG,0.8,1.0,1,0.04040404040404041,0.0002605915069580078,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0366.JPG,1.0,1.0,1,0.050505050505050504,0.000270843505859375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0404.JPG,0.6,0.8666666666666667,1,0.030303030303030304,0.00025916099548339844,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0410.JPG,1.0,1.0,1,0.050505050505050504,0.00025725364685058594,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0417.JPG,0.8,1.0,1,0.04040404040404041,0.0002598762512207031,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0447.JPG,1.0,1.0,1,0.050505050505050504,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0456.JPG,0.8,1.0,1,0.04040404040404041,0.0002636909484863281,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0463.JPG,1.0,1.0,1,0.050505050505050504,0.0002639293670654297,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0493.JPG,1.0,1.0,1,0.050505050505050504,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0507.JPG,1.0,1.0,1,0.050505050505050504,0.0002617835998535156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0509.JPG,1.0,1.0,1,0.050505050505050504,0.0002586841583251953,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0511.JPG,1.0,1.0,1,0.050505050505050504,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0522.JPG,1.0,1.0,1,0.050505050505050504,0.00025963783264160156,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0527.JPG,1.0,1.0,1,0.050505050505050504,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0625.JPG,0.0,0.0,0,0.0,0.00026988983154296875,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0639.JPG,1.0,1.0,1,0.050505050505050504,0.0002620220184326172,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_SUNP0643.JPG,1.0,1.0,1,0.050505050505050504,0.0002582073211669922,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_Susis Spring 24 October 2009 290.jpg,1.0,1.0,1,0.050505050505050504,0.00025844573974609375,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/crocuta crocuta/crocuta crocuta_Suzis Spring 31 October 2009 194.jpg,1.0,1.0,1,0.050505050505050504,0.0002601146697998047,crocuta crocuta
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110120-PICT0088.JPG,0.8,0.95,1,0.04081632653061224,0.00026035308837890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110120-PICT0090.JPG,1.0,1.0,1,0.05102040816326531,0.0002608299255371094,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20110320-PICT0122.JPG,1.0,1.0,1,0.05102040816326531,0.00026226043701171875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140116-PICT0044.JPG,1.0,1.0,1,0.05102040816326531,0.00026035308837890625,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140118-PICT0066.JPG,1.0,1.0,1,0.05102040816326531,0.0002663135528564453,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140118-PICT0071.JPG,0.8,0.8875,1,0.04081632653061224,0.0002636909484863281,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140122-PICT0130.JPG,1.0,1.0,1,0.05102040816326531,0.00026154518127441406,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140124-PICT0187.JPG,1.0,1.0,1,0.05102040816326531,0.00025916099548339844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140201-PICT0280.JPG,1.0,1.0,1,0.05102040816326531,0.00026679039001464844,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140305-PICT0216.JPG,1.0,1.0,1,0.05102040816326531,0.00025725364685058594,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140404-PICT0488.JPG,1.0,1.0,1,0.05102040816326531,0.0002579689025878906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140405-PICT0504.JPG,1.0,1.0,1,0.05102040816326531,0.0002579689025878906,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0034.JPG,1.0,1.0,1,0.05102040816326531,0.00026226043701171875,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0037.JPG,1.0,1.0,1,0.05102040816326531,0.0002586841583251953,diceros bicornis
../balanced_dataset_split/balanced_dataset_split/test/diceros bicornis/diceros bicornis_20140410-PICT0038.JPG,1.0,1.0,1,0.05102040816326531,0.00025844573974609375,diceros bicornis
